479	3	Royal Spice, give me their address please.	Which one do you prefer? Da vinci pizzeria or Royal Spice? 	north	dontcare	cheap
479	4	No, thank you.  Goodbye!	It's Victoria Avenue Chesterton.  Would you like the phone number?	north	dontcare	cheap
480	0	a north part of town restaurant		north	none	none
480	1	I do not care about the price range but would like somewhere serving indian food. 	do you have a price range preference? We have several restaurants in the north part of town	north	indian	dontcare
480	2	What is the address and phone number?	There is a fairly cheap Indian restaurant named Royal Spice in the north part of town.	north	indian	dontcare
480	3	Nope, that was all I needed.  Thank you.  Bye bye.	Royal spice is located at victoria avenue chesterton and its phone number is 01223 360966. Is there anything else I can help you with? 	north	indian	dontcare
481	0	Im looking for a restaurant in the north part of town in the cheap price range		north	none	cheap
481	1	Does it serve bistro food?	The Royal Spice is a cheap Indian restaurant in the south. Would you like more information?	north	bistro	cheap
481	2	I would settle for British. I'd prefer moderately priced, actually, and location doesn't matter. 	No, I'm sorry. Would you prefer a cheap bistro in the north, or some other qualifications? 	dontcare	british	moderate
481	3	What is the phone number?	I would recommend Cotto. They serve British food and are moderately priced. Would you like their contact information?	dontcare	british	moderate
481	4	No, thank you, that is all I need.  Goodbye!	Cotto's phone number is 01223302010. Is there anything I can help you with? 	dontcare	british	moderate
481	5	Goodbye.	Good bye. Thank you for contacting the Cambridge restaurant system.	dontcare	british	moderate
482	0	Yes, may I have the address for restaurants in the south part of town. Preferably something moderately priced. 		south	none	moderate
482	1	That'it. Thank you, goodbye	There are two options.  Pizza Hut Cherry Hinton serves Italian food and is located at G4 Cambridge Leisure Park Clifton Way Cherry Hinton.  Restaurant Alimentum serves Modern European food and is located at 152 - 154 Hills Road.  Anything else I can help you with today? 	south	none	moderate
483	0	Looking for good plain comfort food.		none	traditional	none
483	1	how about turkish?	We have no traditional restaurants, would you like other options?	none	turkish	none
483	2	Whichever you recommend. Can I get the address?	I found 3 in the centre area; Anatolia, Efes Restaurant, and Meze Bar restaurant.	none	turkish	none
483	3	Thank you, and what is the price range of Efes Restaurant?	efes restaurant is located at King Street City Centre.	none	turkish	none
483	4	ok thank you may I have the phone number?	The restaurant is of moderate price range. 	none	turkish	none
483	5	Thanks a lot for your help.	The phone number is 01223 500005.	none	turkish	none
483	6	yes, thank you and good bye	Will that be all for you?	none	turkish	none
484	0	I'm looking for a restaurant that serves swedish food		none	swedish	none
484	1	Yes, how about North American food. I will also need the address, phone number, and postcode.	There are no restaurants that serve swedish food. Are you interested in some other type of food?	none	north american	none
484	2	What is the address, phone number, and postcode?	There is one location that servies north american food. It is and expensive restaurant in the centre of town.	none	north american	none
484	3	Thank you, goodbye.	The Gourmet Burger Kitchen's phone number is 01223 312598 , they are loated at Regent Street City Centre, and there post code is .C.B 2, 1 A.B	none	north american	none
485	0	Looking for a moderately priced hungarian place.		none	hungarian	moderate
485	1	how about turkish? Let me have their address, please?	I'm sorry there is nothing like that in the area.  Is there another place I find for you?	none	turkish	moderate
485	2	May I have the phone number of the both of the restaurants?	There is Anatolia at 30 Bridge Street, City Centre, and Efes Restaurant on King Street, also City Centre.  Is there anything else I can do for you?	none	turkish	moderate
486	0	I'm looking for a cheap restaurant on the west side.  		west	none	cheap
486	1	Are there any others?	Thanh Binh serving Vietnamese, or La Margherita serving Italian would my recommendations on the West side.	west	none	cheap
486	2	Alright, thank you.	No, sorry.	west	none	cheap
486	3	Can you give me the addresses for Thanh Binh and La Margherita?	May I help you with anything else? 	west	none	cheap
486	4	Do you have the phone number for Thanh Binh?	la Margherita is at 15 Magdalene Street, City Centre and Thanh Binh is at 17 Magdalene Street, City Centre	west	none	cheap
486	5	ok that's all I need. Thanks for your assistance!	Yes, the phone number is 01223 362456	west	none	cheap
487	0	Hi, I'm looking for a moderately priced restaurant in the south part of town.		south	none	moderate
487	1	Yes.  I would like the location and the phone number, please.	the pizza hut cherry hinton is moderately priced and in the south part of town.  Would you like their location? 	south	none	moderate
487	2	Thank you goodbye. 	The address of Pizza Hut Cherry Hinton is G4 Cambridge Leisure Park Clifton Way Cherry Hinton and the phone number is 01223 323737.	south	none	moderate
488	0	Can you recommend a good Danish restaurant?		none	danish	none
488	1	Can I have the number to a vietnamese restaurant?	I'm sorry, I cannot recommend a Danish restaurant. Can I help you find something else?	none	vietnamese	none
488	2	Thank you!	Yes! I have found Thanh Binh. Phone number 01223 362456	none	vietnamese	none
488	3	No that's it. Thanks.	Your welcome. Their address is 17 Magdalene Street City Centre and they are in the cheap price range and on the west side of town. Can I help you with anything else?	none	vietnamese	none
489	0	I am looking for a restaurant in the west part of town and is in the moderate price range.		west	none	moderate
489	1	I don't have a preference.	Do you have a preference on the type of food?	west	dontcare	moderate
489	2	What is the address?	Prezzo is an italian restaurant in the area of west in the moderate price range. 	west	dontcare	moderate
489	3	No, thank you.  That is all I wanted to know.  Good bye.	prezzo is located at 21-24 northampton road. Do you want the phone number? 	west	dontcare	moderate
490	0	I want a moderately priced restaurant and serves asian oriental food. What is the address and phone number?		none	asian oriental	moderate
490	1	Thank you goodbye.	there is an Asian Oriental place at 40428 King Street City Centre. You can call them at 01223 518111.	none	asian oriental	moderate
491	0	I am interested in fine dining on the south side.  Please let me know the phone number and postcode of the restaurant you suggest.		south	none	expensive
491	1	No nothing specific, is there one you recommend?	There are quite a few of those in the area your specified. Is there are specific cuisine you'd prefer?	south	dontcare	expensive
491	2	Is there anything else?	Chiquito Restaurant Bar is Mexican. Mexican is always good. The phone number is 01223 400170 and the postcode is c.b 1, 7 d.y	south	dontcare	expensive
491	3	That's fine.  Thanks.	Yes, Taj Tandoori is an Indian restaurant. #01223 412299, C.B 1, 7 A.A.  How does that sound?	south	dontcare	expensive
491	4	Goodbye.	You're welcome.	south	dontcare	expensive
492	0	Hello, I am looking for an expensive restaurant that is on the east side of town. 		east	none	expensive
492	1	What is the postcode?	Grafton Hotel restaurant is an expensive restaurant in the east part of town.	east	none	expensive
492	2	What is the address, phone number, and type of food?	The postcode of grafton hotel restaurant is C.B 2, 1 U.J.	east	none	expensive
492	3	Great, thank you!	The Grafton Hotel restaurant serves British food. It is located at Grafton Hotel 619 Newmarket Road Fen Ditton, and it's phone number is 01223 241387.	east	none	expensive
492	4	No thank you.  Goodbye!	Do you need any further information?	east	none	expensive
492	5	You too!	Thank you.  Have a nice day.	east	none	expensive
493	0	I want an expensive restaurant in the east part of town. I would also like its phone number.		east	none	expensive
493	1	I appreciate your help. Good bye.	Hi! Royal Standard is an excellent expensive gastropub in the east area. Their number is 01223247877, anything else?	east	none	expensive
494	0	I am looking for a moderately priced restaurant on the South side.  Could you give me the phone, address, and type of cuisine please?		south	none	moderate
494	1	What is available?	Are you interested in a particular type of cuisine?	south	none	moderate
494	2	Tell me about the one serving modern european.	There are two restaurants, one which serves italian food and another which serves modern european. 	south	modern european	moderate
494	3	What is the address and phone number?	It is restaurant alimentum.  What other information would you like?	south	modern european	moderate
494	4	I still need the address and phone number of the restaurant! 	thank you, goodbye	south	modern european	moderate
494	5	No worries. Thank you for the help! That will be all.	I apologize. The address and phone number for the Alimentum are as follows: 01223 413000 152 - 154 Hills Road	south	modern european	moderate
495	0	Can I have a moderately priced restaurant in the west ?		west	none	moderate
495	1	I do not care. 	I found several. Would you care for a specific type of food?	west	dontcare	moderate
495	2	Yes it will do. Can i have the phone number please ?	There are three options which match your request. How about Meghna, which serves Indian food?	west	dontcare	moderate
495	3	thank you , good bye.	Meghna's phone number is 01223 727410	west	dontcare	moderate
496	0	What kind of restaurants are on the east side of town?		east	none	none
496	1	I would like an Indian restaurant.	There are British, Indian, Italian, International, and Chinese restaurant. Plus a gastropub.	east	indian	none
496	2	What is the address and phone number?	Curry Prince is located in the east area and serves indian food.	east	indian	none
496	3	Thank you goodbye.	Their address is 451 Newmarket Road Fen Ditton and phone 01223 566388.	east	indian	none
497	0	Could you give me the phone number for a cheap restaurant on the south side?		south	none	cheap
497	1	can i get the number of the Chinese place? 	I have a portuguese and a chinese restaurant on the south side.  Would you like the phone number of either?	south	chinese	cheap
497	2	no, thank you.	The phone number for The Lucky Star is 122-324-4277,  Anything else I can help you with?	south	chinese	cheap
498	0	I would like a moderately priced restaurant in the north part of town		north	none	moderate
498	1	What is the address of anyone of them?	There are two moderately priced restaurants in the north, an Italian restaurant and a Chinese restaurant. Would you like more information?	north	none	moderate
498	2	Thank You	The Golden Wok is a moderately priced Chinese restaurant in the north located at 191 Histon Road Chesterton. Can I be of further assistance? 	north	none	moderate
498	3	Thank you goodbye. 	You're welcome, enjoy your food.	north	none	moderate
499	0	I want portuguese food and I don't care about the price range. What is the address and phone number?		none	portuguese	dontcare
499	1	Thank you goodbye. 	Nandos is a Portuguese restaurant, it is in the cheap price range, and it is on the south side of town. The address is Cambridge Leisure Park Clifton Way, and the phone number is 01223 327908.	none	portuguese	dontcare
500	0	I'm looking for a cheap indonesian restaurant		none	indonesian	cheap
500	1	Yes, How about Italian? May I also have their address and phone number?	Sorry, there are no Indonesian restaurants. Would you like to change your cuisine type? 	none	italian	cheap
500	2	I want the address and phone number of Zizzi.	There are several restaurants that meet your criteria.  Ask, Da Vinci Pizzeria, La Margherita, Pizza Hut, and Zizzi...would you like information on all of them, or any in particular?	none	italian	cheap
500	3	no. thank you.	Zizzi is located at 47-53 Regent Street and their phone number is 01223 365599. Is there anything else I can help you with?	none	italian	cheap
501	0	Are there any jamaican restaurants in the west side?		west	jamaican	none
501	1	Try Thai	We do not have a listing for any Jamaican Restaurants.  Would you like to try a different type of food?	west	thai	none
501	2	Yes, as well as their phone number.	Sala Thong serves thai food on the west side. Would you like their address?	west	thai	none
501	3	Is that an expensive restaurant?	01223 323178 35 Newnham Road Newnham.  Anything else you might need?	west	thai	none
501	4	No thank you. That will be all. Thank you Good bye.	Yes, it is an expensive restaurant.  Would you like me to check other options?	west	thai	none
502	0	I'm looking for an expensive german restaurant.		none	german	expensive
502	1	How about oriental	I'm sorry, I cannot find an expensive German restaurant in the system.	none	asian oriental	expensive
502	2	I don't have a preference. Can I have the phone numbers for both locations?	There are 2. Do you prefer the centre or the north side of town?	dontcare	asian oriental	expensive
502	3	Oriental	My apologies. We don't seem to have german either. Can I give you a different type?	dontcare	asian oriental	expensive
502	4	For crying out loud, just give me the number for the Chinese place in the centre please.	I'm sorry. I have 2. 	centre	chinese	expensive
502	5	Thank you!	Sesame Restaurant and Bar has the phone number 01223 358899. Fortunately, there's no need to cry out loud.	centre	chinese	expensive
503	0	I need a restaurant on the eastside that serves catalan food.  Or chinese food.  I need the number, address, and post code.		east	catalan	none
503	1	Thank you.	I have a restaurant that serves chinese food on the east side.  Here is the number, address, and phone number.	east	chinese	none
503	2	Goodbye!	You're welcome!	east	chinese	none
503	3	Id like the address phone and postcode to the Chinese restaurant on the east side please	No matching records	east	chinese	none
503	4	I am looking for a restaurant on the east part of town that serves Catalan food.	No matching records found	east	catalan	none
503	5	Then I would like a restaurant in the east part of time that serves Chinese food please.  	No records found.	east	chinese	none
503	6	That's all. Thank you for the help! Bye.	There is the Yu Garden located at 529 Newmarket Road, Fen Ditton. The phone number is 01223 248882 and the postcode is C.B 5, 8 P.A, anything else?	east	chinese	none
503	7	Bye.	Thank you. Good Bye!	east	chinese	none
504	0	I would like a restaurant that serves brazilian food		none	brazilian	none
504	1	Please search for French food. I will also need the address and phone number.	there are no restaurants that serve brazilian food.	none	french	none
504	2	I don't care.	I found two French restaurants, one in centre and one in north.  Do you have a preference on area?	dontcare	french	none
504	3	I don't care 	Do you have a preference on the price?	dontcare	french	dontcare
504	4	No, that is all I need.  Thank you and goodbye!	Cote is a good french restaurant. It is located at bridge street city centre and its phone number is 01223311053. Is there anything else I can help you with? 	dontcare	french	dontcare
505	0	Do you have any seafood restaurants in town?		none	seafood	none
505	1	Yes, please	The Loch Fyne is a seafood restaurant in the centre of town.  would you like the address and phone number?	none	seafood	none
505	2	What is the price range?	The Little Rose 37 Trumpington Street. Phone is 01223 362433. Anything else you would like to know?	none	seafood	none
505	3	perfect thank you.	They are in the expensive range.	none	seafood	none
506	0	I'm looking for an expensive east side place.  What's an address?		east	none	expensive
506	1	May I also have the post code?	There's the Royal Standard over at 290 Mill Road City Centre	east	none	expensive
506	2	Thank you, goodbye.	Yes, 59602	east	none	expensive
507	0	I'm looking for a restaurant that serves Korean food.		none	korean	none
507	1	Please give me the phone number and address.	We have a korean restaurant located in the Centre area.	none	korean	none
507	2	goodbye	Phone is 01223 308681.  Address for Little Seoul is 108 Regent Street.	none	korean	none
508	0	I am looking for a restaurant on the west side of town that serves tuscan or thai food.		west	thai	none
508	1	Yes, and also the phone number and price range.	There are no Tuscan restaurants.  There is one Thai restaurant.  Sala thong. Would you like an address?	west	thai	none
508	2	Thank you.	It's an expensive restaurant. The address is 35 Newnham Road, Newnham, and the phone number is 01223 323178.	west	thai	none
508	3	Thank you. Goodbye.	My pleasure! Is there anything else aimcan do for you?	west	thai	none
509	0	need a restaurant serving turkish style venue		none	turkish	none
509	1	Any area would be fine! Could I please get the address and postcode of a Turkish restaurant?	OK, so you would like a Turkish restaurant. In what area would you like to eat?	dontcare	turkish	none
509	2	Thank you goodbye.	Anatolia is a Turkish restaurant at 30 Bridge Street City Centre, C.B 2, 1 U.J. Is there anything else I can help you with today?	dontcare	turkish	none
510	0	Im looking for a restaurant in the north part of town in the cheap price range		north	none	cheap
510	1	I am looking for the east part of town, serving austrian food. 	There are two restaurants in the cheap range on the north side of town. Would you prefer indian or italian?	east	austrian	cheap
510	2	How about Chinese food on the east part of town?	I am sorry, there is no such restaurant match your request. Would you prefer another area or another type of food? 	east	chinese	cheap
510	3	Yes, I would like their address, phone number and postcode, please. 	Yu garden serves chinese food and is located in the east part of town.  Would you like more information? 	east	chinese	cheap
510	4	That's all I'm looking for. Thank you for the information.	Their address is 529 Newmarket Road Fen Ditton, their phone number is 01223 248882 and their postcode is C.B 5, 8 P.A.	east	chinese	cheap
511	0	I am looking for a restaurant that is in the south part of town and in the cheap price range.		south	none	cheap
511	1	Hmm... Are there any other options available for cheap in the south side?	Nandos is located in the south part of town, is in the cheap price range and serves Portuguese food.	south	none	cheap
511	2	phone number please	Yes, the lucky star serves chinese food, is located in the south part of town and is in the cheap price range.  Would you like their location? 	south	none	cheap
511	3	What is the postcode?	The phone number for The Lucky Star is 01223 244277. May I help you with anything else?	south	none	cheap
511	4	Thank you goodbye.	The postcode for The Lucky Star is C.B. 1 7 D.Y	south	none	cheap
512	0	I want to find a moderately priced restaurant that serves british food. What is the address and phone number?		none	british	moderate
512	1	I do not care.  Please suggest one.	There are 5 moderately price restaurants that serve British food. Is there an area of town that would work best for you?	dontcare	british	moderate
512	2	What is their address and phone number?	saint johns chop house serves british food, is in the west area of town and is in the moderate price range	dontcare	british	moderate
512	3	No, thank you, goodbye. 	the phone number is 01223353110 and the address is 21-24 Northampton Street, is there anything else I can help you with?	dontcare	british	moderate
513	0	I would like an expensive restaurant in the east part of town, please.		east	none	expensive
513	1	I don't have a preference.	Do you have a preference as to food type? I found matches for British, Indian, Chinese, and Gastropub.	east	dontcare	expensive
513	2	What is the address?	The Grafton Hotel Restaurant is an expensive restaurant in the east part of town that serves British food.	east	dontcare	expensive
513	3	Thank you and good bye.	The address of the Grafton Hotel Restaurant is Grafton Hotel 619 Newmarket Road Fen Ditton.	east	dontcare	expensive
513	4	Bye.	You're welcome. Good bye.	east	dontcare	expensive
513	5	Goodbye.	enjoy your meal.	east	dontcare	expensive
514	0	I want to find an expensive restaurant in the east part of town.		east	none	expensive
514	1	I don't care. I just need to know the address, phone number, and postcode of the venue please.	What is the food type you would prefer?	east	dontcare	expensive
514	2	what is the food type of that restaurant ?	How about Sitar Tandoori, It's address is 43 High Street Cherry Hinton Cherry Hinton, their postcode is C.B 1, 9 H.X, and their phone number is 01223 249955.	east	dontcare	expensive
514	3	Thank you, goodbye	They serve indian food. 	east	dontcare	expensive
514	4	goodbye	Thank You	east	dontcare	expensive
515	0	I want to try gastropub - can you help me?		none	gastropub	none
515	1	centre, please.	I have 4 options. Would you prefer centre or east?	centre	gastropub	none
515	2	I want it to be expensive and please give the address and area.	I have three options, do you have a price preference?	centre	gastropub	expensive
515	3	Hmm actually i changed my mind, is there anything else? i'd like info for another restaurant please	Backstreet Bistro is a gastropub at 2 Sturton Street City Center, postcode C.B 1, 2 Q.A. Thank you!	centre	gastropub	expensive
515	4	Sounds good, give me the address please.	How about the Slug and Lettuce which is also a gastropub?  Or would you like to try a different restaurant style entirely?	centre	gastropub	expensive
515	5	No that's sounds great, thank you!	The Slug and Lettuce is located at 34 - 35 Green Street. May I assist you with anything else today?	centre	gastropub	expensive
516	0	hello, i'm looking for a restaurant that serves very creative food		none	creative	none
516	1	Modern European. I need an address and phone number please.	I did not find a restaurant listing creative food. Is there another type of food you are looking for?	none	modern european	none
516	2	South please.	I show 5 locations. Do you prefer south or center?	south	modern european	none
516	3	Thank you, goodbye.	I recommend Restaurant Alimentum, 152-154 Hills Road.  Phone is 01223 413000.	south	modern european	none
517	0	I want a restaurant in the north part of town and serves austrian food.		north	austrian	none
517	1	indian, please.	I'm sorry but there are no Austrian restaurants in the north part of town.	north	indian	none
517	2	Thank you, goodbye!	The Nirala is an Indian restaurant in the moderate price range on the north side.	north	indian	none
518	0	I'm looking for a moderately priced restaurant in the north part of town. I would like to know the type of food, address and phone number.		north	none	moderate
518	1	Do you have the phone number for nirala?	first we have golden wok at 191 histon road chesterton c.b 4, 3.h l . it is chinese and it's phone number is 01223350688. next we have an indian restaurant at 7 milton road chesterton c.b 4, 1.uy. it is called the nirala	north	none	moderate
518	2	Thank you, good bye.	The Nirala's phone number is 01223 360966	north	none	moderate
519	0	restaurant on the south side please		south	none	none
519	1	No actually, can you suggest me some kosher places? 	Would you be interested in a wonderful Indian restaurant called Tandoori Palace?	south	kosher	none
519	2	A portuguese restaurant might be nice. 	There are no kosher restaurants in that area. Would you like to search another area or food type?	south	portuguese	none
520	0	I am looking for a restaurant that serves Irish food and is in the expensive price range.		none	irish	expensive
520	1	Is there an expensive korean restaurant?	There is not a restaurant serving Irish food in the expensive price range.  Would you like another restaurant? 	none	korean	expensive
520	2	Great! Can you give me the address and area of Little Seoul?	Yes, Little Seoul is a Korean restaurant in the expensive price range.	none	korean	expensive
520	3	no thank you good bye	Little seoul is located at 108 Regent Street City Centre.  May I help you with anything else today? 	none	korean	expensive
521	0	I am looking for a restaurant that serves Caribbean food and in the moderate price range.		none	caribbean	moderate
521	1	Are there any spanish restaurants?	There is not a Caribbean restaurant in the moderate price range. Would you like a different restaurant?  	none	spanish	moderate
521	2	What is the address, phone number, and postcode? 	yes. la tasca is a nice spanish restaurant in the moderate price range. 	none	spanish	moderate
521	3	Thank you good bye. 	la tasca is located at 14 -16 Bridge Street and the postcode is C.B 2, 1 U.F.  Their phone number is 1223 464630.  May I help you with anything else? 	none	spanish	moderate
522	0	Are there any cheap restaurants in the south part of town? 		south	none	cheap
522	1	I do not have a preference. 	There are two choices in the South area serving cheap food. Do you prefer Portuguese or Chinese?	south	dontcare	cheap
522	2	Please give me the address and phone number for Nandos. 	Nandos is the Portuguese place, and The Lucky Star is Chinese.  Would you like more information on one or both of those?	south	dontcare	cheap
522	3	No, thank you. Good bye.	Nandos is located at Cambridge Leisure Park Clifton Way and their number is 01223 327908. Is there anything else I can do for you today?	south	dontcare	cheap
523	0	I want to find a cheap restaurant in the north part of town. What is the phone number?		north	none	cheap
523	1	Thank you. Goodbye. 	da vinci pizzeria is in the north part of town and in the cheap price range. Their phone number is 01223 351707	north	none	cheap
524	0	I'm looking for a restaurant in the north part of town that is moderately priced.		north	none	moderate
524	1	May I have the address, phone number, and postcode of the Chinese restaurant?	I found 2 restaurants, would you prefer Chinese or Indian?	north	chinese	moderate
524	2	Thank you very much!	Golden Wok is located at 191 Histon Road Chesterton and the phone number is 01223 350688. The postcode is C.B 4, 3 H.L. 	north	chinese	moderate
525	0	Hello, I am looking for a moderately priced restaurant on the east side of town.		east	none	moderate
525	1	What is there phone number?	The Curry Prince in on the east side of town and is in the Moderate price range.	east	none	moderate
525	2	Is there anything else I can help you with 	Their phone number is 01223 566388.	east	none	moderate
525	3	Yes, that is all I needed to know.  Thank you.	Is that all?	east	none	moderate
526	0	I would like to find a moderately priced restaurant down south.		south	none	moderate
526	1	doesn't matter, address please	Sure thing! You may choose between either Italian or Modern European. What's your preference?	south	dontcare	moderate
526	2	thank you goodbye	pizza hut cherry hinton is at G4 Cambridge Leisure Park Clifton Way Cherry Hinton and restaurant alimentum is at 152 - 154 Hills Road.	south	dontcare	moderate
527	0	I'm looking for a place that serves swiss food.		none	swiss	none
527	1	How about a place that serves Spanish food?	I'm sorry, we don't a restaurant that serves Swiss food.	none	spanish	none
527	2	I don't care about the price range. Can you give me their addresses?	There are 2 options in the centre area, would you like cheap or moderate price?	none	spanish	dontcare
527	3	Thank you very much, that's all I need.	La Raza is on 4 - 6 Rose Crescent and La Tasca is on14 -16 Bridge Street.	none	spanish	dontcare
528	0	I'm looking for a restaurant in any area that serves unusual or Mediterranean food. may I have the address, phone number, and postcode?		dontcare	unusual	none
528	1	Super.	No unusual cuisine, but I do have the Mediterranean restaurant The Gardenia at 2 Rose Crescent City Centre, C.B 2, 3 L.L, tel. 01223 356354	dontcare	unusual	none
528	2	No, that's all I needed, thank you!	Is there anything else I can help you with?	dontcare	unusual	none
529	0	I want to find a restaurant in the north part of town that serves christmas food.		north	christmas	none
529	1	How about asian oriental food?	There are no restaurants that seve Christmas food.	north	asian oriental	none
529	2	That sounds like it will work.  May I have the address and phone number, please?	Saigon city serves Asian oriental food as is in the north part of town.	north	asian oriental	none
529	3	Thank you, goodbye.	Saigon City has an address of 169 High Street Chesterton, their phone number is 01223 356555.	north	asian oriental	none
530	0	I would like to find an expensive restaurant in the south part of town. 		south	none	expensive
530	1	It does not matter what type of food.  	I've found several for you.  What type of food do you like?	south	dontcare	expensive
530	2	yes, as well as address and postcode	How about Chiquito Restaurant Bar? Would you like the phone number?	south	dontcare	expensive
530	3	thank you good bye	Phone is 01223 400170 Address is 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton C.B 1 7 D.Y	south	dontcare	expensive
531	0	I'm looking for the address and phone number of a cheap restaurant in the south part of town		south	none	cheap
531	1	The Lucky Star sounds good.	ok I have two, the Portuguese restaurant Nandos, and a Chinese restaurant, The Lucky Star.	south	none	cheap
531	2	Can I get the postcode too please?	Cambridge Leisure Park Clifton Way Cherry Hinton  01223 244277	south	none	cheap
531	3	thank you, goodbye 	The postcode is C.B 1, 7 D.Y	south	none	cheap
531	4	Please close the dialogue.	thank you, goodbye	south	none	cheap
532	0	I need the phone number to a restaurant located in the north part of town that is moderately priced, thank you		north	none	moderate
532	1	Thank you, goodbye.	Golden Wok is a moderately priced Chinese food restaurant in the north part of town. Their number is 01223 350688.	north	none	moderate
532	2	Thank you, goodbye. 	You're welcome. Goodbye.	north	none	moderate
533	0	I am looking for a restaurant that is moderately priced and in the north part of town.		north	none	moderate
533	1	No I am not interested in the Golden Wok, is there anything else?	The Golden Wok is in the north part of town and is in the moderate price range.	north	none	moderate
533	2	Great! Can I have the phone number and postcode please?	The Nirala is also located in the north and moderately priced.  It serves Indian food.	north	none	moderate
533	3	That is all I needed.  Thank you.	The nirala is located at 7 milton road chesterton. Its phone number is 01223 360966 and the postcode is CB41UY. Is there anything else I can help you with? 	north	none	moderate
533	4	Bye	Thank you for using this system and please call us again. Goodbye.	north	none	moderate
534	0	Hi, I'm looking for an expensive restaurant in the south part of town.		south	none	expensive
534	1	I don't care	Do you have a certain type of food in mind?	south	dontcare	expensive
534	2	What other options are there?	Frankie and Bennys is an expensive Italian restaurant in the south part of town. Would you like their address?	south	dontcare	expensive
534	3	What is the address and phone number of one of them?	In the expensive range there are two chinese restaurants and one indian in the south part of town.	south	dontcare	expensive
534	4	That will do, thank you!	The peking restaurant is located at 10 Homerton Street City Centre, and the phone number is 01223 354755.	south	dontcare	expensive
535	0	Im looking for an Italian Restaurant on the east side with moderate prices. Thank You.		east	italian	moderate
535	1	Is there anything in the South part of town that is expensive? I would like to know the address(s).	Pizza hut den ditton is on the east side of town. There address is Cambridge Retail Park Newmarket Road Fen Ditton and the phone number is  01223 323737. 	south	italian	expensive
535	2	Any of them is alright. Do you have a recommendation?	Expensive restaurants in the south include Mexican, Italian, Chinese and Indian are available. Do you have a preference?	south	dontcare	expensive
535	3	OK thanks!	You can't go wrong with Mexican.  Try Chiquito Restaurant Bar, the address is 2G Cambridge Leisure Park Cherry Hinton Road Cherry Hinton	south	dontcare	expensive
536	0	Help me find a mediterranean restaurant - I hear thats good for my health.		none	mediterranean	none
536	1	I'll take one of the expensive ones.  Where are they located?	I found two expensive restaurants and one cheap. Is there one you prefer?	none	mediterranean	expensive
536	2	Sounds interesting, what is the other one?	How about La Mimosa on Thompsons Lane?	none	mediterranean	expensive
536	3	Can I have their phone numbers?	The other is Shiraz located at 84 Regent Street.	none	mediterranean	expensive
536	4	Is that the phone number for La Mimosa or Shiraz? I asked for the phone number for both of them please.	01223 307581	none	mediterranean	expensive
536	5	Thank you! Goodbye.	Sorry, that's the number for the Shiraz.  La Mimosa's number is 01223 362525.	none	mediterranean	expensive
537	0	I am looking for a french restaurant.		none	french	none
537	1	I don't care.	There are two french restaurants listed. Do you have a preference of area? Centre or north part of town? 	dontcare	french	none
537	2	Are there any other French places available? 	Cote is a French restaurant in the centre part of town, and it is in the expensive price range. Is that price range okay for you?	dontcare	french	none
537	3	That sounds great!  May I have their address and postcode, please? 	Restaurant two two is a nice place that serves French food in the expensive price range and is in the North part of town.	dontcare	french	none
537	4	please give me the address and postcode	restaurant two two's Address is 22 Chesterton Road Chesterton, their postcode is C.B 4, 3 A.X	dontcare	french	none
537	5	That's it. Thank you, goodbye	cote is located at Bridge Street City Centre and their postcode is C.B 2, 1 U.F.  May I help you with anything else? 	dontcare	french	none
538	0	I'm looking for a Vietnamese restaurant  in Cambridge that is moderately priced?		none	vietnamese	moderate
538	1	Yes, how about Indian food - moderately priced?	I'm sorry but there doesn't seem to be any moderately priced Vietnamese restaurants in the area. Would you like to try a different type of food?	none	indian	moderate
538	2	That will do, what is meghna's address and phone number?	There is meghna in the east.	none	indian	moderate
538	3	Ok thanks, goodbye	It is at 205 Victoria Road Chesterton and the phone number is 01223 727410.	none	indian	moderate
539	0	Need address, phone, and postcode for a cheap restaurant on the west side.		west	none	cheap
539	1	What's the post code for la Margherita?	I can recommend la Margherita, an Italian place at 15 Magdalene Street City Centre, 01223 315232, or there is also a Vietnamese restaurant.	west	none	cheap
539	2	You rock!  Thanks much	The postal code for La Magherita is C.B 3, 0 A.F. Is there anything else I can help you with? 	west	none	cheap
540	0	I'm looking for a cheap restaurant that serves german food.		none	german	cheap
540	1	How about some asian oriental food?	There are no German restaurants in this area. Is there another food type you might be interested in?	none	asian oriental	cheap
540	2	Let's try the dojo	There is two. Dojo Noodle Bar and J Restaurant.	none	asian oriental	cheap
540	3	No that will be all. Thank you.	Dojo Noodle bar is located at 40210 Millers Yard City Centre C.B 2, 1 R.Q, phone 01333 363471. Can I help you with anything else? 	none	asian oriental	cheap
540	4	Bye.	thank you, goodbye	none	asian oriental	cheap
541	0	hello, i'm looking for a restaurant with fair prices		none	none	moderate
541	1	No, I'm in the south. 	There are many moderate priced restaurants in the centre of town, 1 in the north and 1 in the east.	south	none	moderate
541	2	Yes please.	There are two moderately priced restaurants in the south, Pizza Hut Cherry Hinton and Restaurant Alimentum.  Would you like more information on either of these?	south	none	moderate
541	3	What type of food does Restaurant Alimentum serve?	Which one would you like to know more about and what information would you like?	south	none	moderate
541	4	That sounds interesting. Can you give me their phone number?	Modern European food.	south	none	moderate
541	5	Can i get the address?	It is 01223 413000. Is there anything else you need today?	south	none	moderate
